usage_id,category,water_consumption,power_consumption,start_time,end_time,room_id,device_id
377011,toilet_light,,0.00045333333333333337,2026-01-28T22:52:35+00:00,2026-01-28T22:54:51+00:00,2,
377012,water,7.178252436079767,,2026-01-28T22:52:35+00:00,2026-01-28T22:54:51+00:00,2,
377013,water,78.25922407883915,,2026-01-29T07:36:47+00:00,2026-01-29T07:44:03+00:00,2,
377014,toilet_light,,0.0011633333333333333,2026-01-29T09:41:44+00:00,2026-01-29T09:47:33+00:00,2,
377015,water,7.398577524430898,,2026-01-29T09:41:44+00:00,2026-01-29T09:47:33+00:00,2,
377016,toilet_light,,0.0007099999999999999,2026-01-29T10:10:40+00:00,2026-01-29T10:14:13+00:00,2,
377017,water,10.009449302837073,,2026-01-29T10:10:40+00:00,2026-01-29T10:14:13+00:00,2,
377018,toilet_light,,0.0008466666666666667,2026-01-29T12:51:03+00:00,2026-01-29T12:55:17+00:00,2,
377019,water,7.471061612777542,,2026-01-29T12:51:03+00:00,2026-01-29T12:55:17+00:00,2,
377020,toilet_light,,0.00021333333333333333,2026-01-29T15:41:20+00:00,2026-01-29T15:42:24+00:00,2,
377021,water,8.037478280861196,,2026-01-29T15:41:20+00:00,2026-01-29T15:42:24+00:00,2,
377022,toilet_light,,0.0010999999999999998,2026-01-29T18:52:04+00:00,2026-01-29T18:57:34+00:00,2,
377023,water,9.516130619373804,,2026-01-29T18:52:04+00:00,2026-01-29T18:57:34+00:00,2,
377024,toilet_light,,0.0011666666666666668,2026-01-29T21:00:55+00:00,2026-01-29T21:06:45+00:00,2,
377025,water,6.803218759229073,,2026-01-29T21:00:55+00:00,2026-01-29T21:06:45+00:00,2,
377026,toilet_light,,0.0003266666666666667,2026-01-29T23:09:01+00:00,2026-01-29T23:10:39+00:00,2,
377027,water,8.479150854468832,,2026-01-29T23:09:01+00:00,2026-01-29T23:10:39+00:00,2,
377028,toilet_light,,0.0011266666666666664,2026-01-29T23:52:12+00:00,2026-01-29T23:57:50+00:00,2,
377029,water,7.206384126654292,,2026-01-29T23:52:12+00:00,2026-01-29T23:57:50+00:00,2,
377030,toilet_light,,0.0005533333333333333,2026-01-30T00:08:33+00:00,2026-01-30T00:11:19+00:00,2,
377031,water,8.80005017529167,,2026-01-30T00:08:33+00:00,2026-01-30T00:11:19+00:00,2,
377032,toilet_light,,0.0004766666666666667,2026-01-30T06:42:01+00:00,2026-01-30T06:44:24+00:00,2,
377033,water,8.649869981824736,,2026-01-30T06:42:01+00:00,2026-01-30T06:44:24+00:00,2,
377034,toilet_light,,0.0008633333333333334,2026-01-30T08:43:26+00:00,2026-01-30T08:47:45+00:00,2,
377035,water,9.144693393098558,,2026-01-30T08:43:26+00:00,2026-01-30T08:47:45+00:00,2,
377036,toilet_light,,0.0008533333333333333,2026-01-30T09:37:31+00:00,2026-01-30T09:41:47+00:00,2,
377037,water,8.455912927039494,,2026-01-30T09:37:31+00:00,2026-01-30T09:41:47+00:00,2,
377038,toilet_light,,0.00029,2026-01-30T15:08:53+00:00,2026-01-30T15:10:20+00:00,2,
377039,water,5.415217748655847,,2026-01-30T15:08:53+00:00,2026-01-30T15:10:20+00:00,2,
377040,toilet_light,,0.0003266666666666667,2026-01-30T16:33:29+00:00,2026-01-30T16:35:07+00:00,2,
377041,water,8.079278996462223,,2026-01-30T16:33:29+00:00,2026-01-30T16:35:07+00:00,2,
377042,toilet_light,,0.0009666666666666668,2026-01-30T18:16:10+00:00,2026-01-30T18:21:00+00:00,2,
377043,water,7.713707514359756,,2026-01-30T18:16:10+00:00,2026-01-30T18:21:00+00:00,2,
377044,toilet_light,,0.00084,2026-01-30T20:29:16+00:00,2026-01-30T20:33:28+00:00,2,
377045,water,8.294415848035753,,2026-01-30T20:29:16+00:00,2026-01-30T20:33:28+00:00,2,
377046,toilet_light,,0.0008466666666666667,2026-01-30T20:58:14+00:00,2026-01-30T21:02:28+00:00,2,
377047,water,6.398733491885376,,2026-01-30T20:58:14+00:00,2026-01-30T21:02:28+00:00,2,
377048,toilet_light,,0.00062,2026-01-30T23:46:18+00:00,2026-01-30T23:49:24+00:00,2,
377049,water,8.08704528950943,,2026-01-30T23:46:18+00:00,2026-01-30T23:49:24+00:00,2,
377050,water,114.53645182560987,,2026-01-31T09:14:20+00:00,2026-01-31T09:26:01+00:00,2,
377051,toilet_light,,0.0008133333333333334,2026-01-31T02:52:56+00:00,2026-01-31T02:57:00+00:00,2,
377052,water,4.783976268875571,,2026-01-31T02:52:56+00:00,2026-01-31T02:57:00+00:00,2,
377053,toilet_light,,0.00066,2026-01-31T09:16:33+00:00,2026-01-31T09:19:51+00:00,2,
377054,water,5.046859597925042,,2026-01-31T09:16:33+00:00,2026-01-31T09:19:51+00:00,2,
377055,toilet_light,,0.0009333333333333333,2026-01-31T10:02:53+00:00,2026-01-31T10:07:33+00:00,2,
377056,water,8.0420163867512,,2026-01-31T10:02:53+00:00,2026-01-31T10:07:33+00:00,2,
377057,toilet_light,,0.0003566666666666667,2026-01-31T12:14:20+00:00,2026-01-31T12:16:07+00:00,2,
377058,water,9.402607331918036,,2026-01-31T12:14:20+00:00,2026-01-31T12:16:07+00:00,2,
377059,toilet_light,,0.0008566666666666667,2026-01-31T12:48:56+00:00,2026-01-31T12:53:13+00:00,2,
377060,water,5.478990262793716,,2026-01-31T12:48:56+00:00,2026-01-31T12:53:13+00:00,2,
377061,toilet_light,,0.00034333333333333335,2026-01-31T12:56:24+00:00,2026-01-31T12:58:07+00:00,2,
377062,water,9.434967893732642,,2026-01-31T12:56:24+00:00,2026-01-31T12:58:07+00:00,2,
377063,toilet_light,,0.0006133333333333334,2026-01-31T15:13:17+00:00,2026-01-31T15:16:21+00:00,2,
377064,water,7.617676046906976,,2026-01-31T15:13:17+00:00,2026-01-31T15:16:21+00:00,2,
377065,toilet_light,,0.0008466666666666667,2026-01-31T17:02:40+00:00,2026-01-31T17:06:54+00:00,2,
377066,water,5.873589927757194,,2026-01-31T17:02:40+00:00,2026-01-31T17:06:54+00:00,2,
377067,toilet_light,,0.0004833333333333334,2026-01-31T18:34:33+00:00,2026-01-31T18:36:58+00:00,2,
377068,water,7.610357663699541,,2026-01-31T18:34:33+00:00,2026-01-31T18:36:58+00:00,2,
377069,toilet_light,,0.0010233333333333331,2026-01-31T19:19:41+00:00,2026-01-31T19:24:48+00:00,2,
377070,water,9.188370384009154,,2026-01-31T19:19:41+00:00,2026-01-31T19:24:48+00:00,2,
377071,toilet_light,,0.00062,2026-01-31T22:29:18+00:00,2026-01-31T22:32:24+00:00,2,
377072,water,9.243163841429693,,2026-01-31T22:29:18+00:00,2026-01-31T22:32:24+00:00,2,
377073,toilet_light,,0.00043000000000000004,2026-02-01T00:58:25+00:00,2026-02-01T01:00:34+00:00,2,
377074,water,7.812748657528546,,2026-02-01T00:58:25+00:00,2026-02-01T01:00:34+00:00,2,
377075,toilet_light,,0.00076,2026-02-01T09:27:28+00:00,2026-02-01T09:31:16+00:00,2,
377076,water,7.663778403963631,,2026-02-01T09:27:28+00:00,2026-02-01T09:31:16+00:00,2,
377077,toilet_light,,0.00043000000000000004,2026-02-01T11:38:42+00:00,2026-02-01T11:40:51+00:00,2,
377078,water,7.4308468480481125,,2026-02-01T11:38:42+00:00,2026-02-01T11:40:51+00:00,2,
377079,toilet_light,,0.0008766666666666667,2026-02-01T13:37:00+00:00,2026-02-01T13:41:23+00:00,2,
377080,water,9.93053611799962,,2026-02-01T13:37:00+00:00,2026-02-01T13:41:23+00:00,2,
377081,toilet_light,,0.0010366666666666666,2026-02-01T14:51:35+00:00,2026-02-01T14:56:46+00:00,2,
377082,water,11.250146225347683,,2026-02-01T14:51:35+00:00,2026-02-01T14:56:46+00:00,2,
377083,toilet_light,,0.0007533333333333334,2026-02-01T16:21:36+00:00,2026-02-01T16:25:22+00:00,2,
377084,water,8.3848117032896,,2026-02-01T16:21:36+00:00,2026-02-01T16:25:22+00:00,2,
377085,toilet_light,,0.00113,2026-02-01T19:02:11+00:00,2026-02-01T19:07:50+00:00,2,
377086,water,7.272204413964085,,2026-02-01T19:02:11+00:00,2026-02-01T19:07:50+00:00,2,
377087,toilet_light,,0.00024333333333333333,2026-02-01T19:49:07+00:00,2026-02-01T19:50:20+00:00,2,
377088,water,10.311403059080982,,2026-02-01T19:49:07+00:00,2026-02-01T19:50:20+00:00,2,
377089,toilet_light,,0.0005566666666666667,2026-02-01T21:19:20+00:00,2026-02-01T21:22:07+00:00,2,
377090,water,7.278869033104841,,2026-02-01T21:19:20+00:00,2026-02-01T21:22:07+00:00,2,
377091,toilet_light,,0.00031666666666666665,2026-02-01T23:07:56+00:00,2026-02-01T23:09:31+00:00,2,
377092,water,10.543101297211368,,2026-02-01T23:07:56+00:00,2026-02-01T23:09:31+00:00,2,
377093,water,60.59676707115092,,2026-02-02T08:16:20+00:00,2026-02-02T08:22:31+00:00,2,
377094,toilet_light,,0.0009199999999999999,2026-02-02T07:24:10+00:00,2026-02-02T07:28:46+00:00,2,
377095,water,8.445089682172492,,2026-02-02T07:24:10+00:00,2026-02-02T07:28:46+00:00,2,
377096,toilet_light,,0.0010166666666666666,2026-02-02T11:59:43+00:00,2026-02-02T12:04:48+00:00,2,
377097,water,8.654012079327401,,2026-02-02T11:59:43+00:00,2026-02-02T12:04:48+00:00,2,
377098,toilet_light,,0.00034333333333333335,2026-02-02T12:20:04+00:00,2026-02-02T12:21:47+00:00,2,
377099,water,5.517070742102672,,2026-02-02T12:20:04+00:00,2026-02-02T12:21:47+00:00,2,
377100,toilet_light,,0.0008033333333333333,2026-02-02T15:16:21+00:00,2026-02-02T15:20:22+00:00,2,
377101,water,6.78592280264646,,2026-02-02T15:16:21+00:00,2026-02-02T15:20:22+00:00,2,
377102,toilet_light,,0.00116,2026-02-02T16:53:13+00:00,2026-02-02T16:59:01+00:00,2,
377103,water,11.047215148593214,,2026-02-02T16:53:13+00:00,2026-02-02T16:59:01+00:00,2,
377104,toilet_light,,0.00088,2026-02-02T16:56:54+00:00,2026-02-02T17:01:18+00:00,2,
377105,water,10.029366763463983,,2026-02-02T16:56:54+00:00,2026-02-02T17:01:18+00:00,2,
377106,toilet_light,,0.0009333333333333333,2026-02-02T17:24:18+00:00,2026-02-02T17:28:58+00:00,2,
377107,water,5.095960466201101,,2026-02-02T17:24:18+00:00,2026-02-02T17:28:58+00:00,2,
377108,toilet_light,,0.0011500000000000002,2026-02-02T22:38:53+00:00,2026-02-02T22:44:38+00:00,2,
377109,water,8.75572705295017,,2026-02-02T22:38:53+00:00,2026-02-02T22:44:38+00:00,2,
377110,toilet_light,,0.0009599999999999999,2026-02-02T22:43:19+00:00,2026-02-02T22:48:07+00:00,2,
377111,water,7.420868502117655,,2026-02-02T22:43:19+00:00,2026-02-02T22:48:07+00:00,2,
377112,toilet_light,,0.0010233333333333331,2026-01-26T23:01:40+00:00,2026-01-26T23:06:47+00:00,1,
377113,water,5.945880447049732,,2026-01-26T23:01:40+00:00,2026-01-26T23:06:47+00:00,1,
377114,toilet_light,,0.00034333333333333335,2026-01-26T23:23:32+00:00,2026-01-26T23:25:15+00:00,1,
377115,water,7.4201723167895945,,2026-01-26T23:23:32+00:00,2026-01-26T23:25:15+00:00,1,
377116,water,69.12830017322916,,2026-01-27T07:25:10+00:00,2026-01-27T07:33:05+00:00,1,
377117,toilet_light,,0.00036333333333333335,2026-01-27T09:10:13+00:00,2026-01-27T09:12:02+00:00,1,
377118,water,8.372090508279033,,2026-01-27T09:10:13+00:00,2026-01-27T09:12:02+00:00,1,
377119,toilet_light,,0.0007433333333333334,2026-01-27T10:20:02+00:00,2026-01-27T10:23:45+00:00,1,
377120,water,4.756515942430663,,2026-01-27T10:20:02+00:00,2026-01-27T10:23:45+00:00,1,
377121,toilet_light,,0.00039333333333333337,2026-01-27T10:23:44+00:00,2026-01-27T10:25:42+00:00,1,
377122,water,5.339236034418783,,2026-01-27T10:23:44+00:00,2026-01-27T10:25:42+00:00,1,
377123,toilet_light,,0.00108,2026-01-27T13:29:45+00:00,2026-01-27T13:35:09+00:00,1,
377124,water,5.60463258440214,,2026-01-27T13:29:45+00:00,2026-01-27T13:35:09+00:00,1,
377125,toilet_light,,0.0011533333333333333,2026-01-27T14:13:12+00:00,2026-01-27T14:18:58+00:00,1,
377126,water,7.679393143343352,,2026-01-27T14:13:12+00:00,2026-01-27T14:18:58+00:00,1,
377127,toilet_light,,0.0009366666666666668,2026-01-27T19:40:44+00:00,2026-01-27T19:45:25+00:00,1,
377128,water,8.268860488415136,,2026-01-27T19:40:44+00:00,2026-01-27T19:45:25+00:00,1,
377129,toilet_light,,0.0005366666666666666,2026-01-27T19:41:47+00:00,2026-01-27T19:44:28+00:00,1,
377130,water,7.707667727849426,,2026-01-27T19:41:47+00:00,2026-01-27T19:44:28+00:00,1,
377131,toilet_light,,0.00020666666666666666,2026-01-27T23:43:55+00:00,2026-01-27T23:44:57+00:00,1,
377132,water,8.379296174090442,,2026-01-27T23:43:55+00:00,2026-01-27T23:44:57+00:00,1,
377133,toilet_light,,0.0003066666666666667,2026-01-27T23:49:47+00:00,2026-01-27T23:51:19+00:00,1,
377134,water,9.34539588960338,,2026-01-27T23:49:47+00:00,2026-01-27T23:51:19+00:00,1,
377135,toilet_light,,0.0005333333333333334,2026-01-28T02:58:01+00:00,2026-01-28T03:00:41+00:00,1,
377136,water,7.094435445208028,,2026-01-28T02:58:01+00:00,2026-01-28T03:00:41+00:00,1,
377137,toilet_light,,0.0007333333333333332,2026-01-28T10:48:12+00:00,2026-01-28T10:51:52+00:00,1,
377138,water,8.935386883490272,,2026-01-28T10:48:12+00:00,2026-01-28T10:51:52+00:00,1,
377139,toilet_light,,0.0012000000000000001,2026-01-28T11:49:02+00:00,2026-01-28T11:55:02+00:00,1,
377140,water,5.82151966260762,,2026-01-28T11:49:02+00:00,2026-01-28T11:55:02+00:00,1,
377141,toilet_light,,0.00034333333333333335,2026-01-28T13:34:13+00:00,2026-01-28T13:35:56+00:00,1,
377142,water,8.506151919722297,,2026-01-28T13:34:13+00:00,2026-01-28T13:35:56+00:00,1,
377143,toilet_light,,0.0006066666666666667,2026-01-28T14:42:26+00:00,2026-01-28T14:45:28+00:00,1,
377144,water,6.3211202121725,,2026-01-28T14:42:26+00:00,2026-01-28T14:45:28+00:00,1,
377145,toilet_light,,0.00044,2026-01-28T17:22:18+00:00,2026-01-28T17:24:30+00:00,1,
377146,water,7.983369934206203,,2026-01-28T17:22:18+00:00,2026-01-28T17:24:30+00:00,1,
377147,toilet_light,,0.0004333333333333333,2026-01-28T17:35:35+00:00,2026-01-28T17:37:45+00:00,1,
377148,water,8.316234935969746,,2026-01-28T17:35:35+00:00,2026-01-28T17:37:45+00:00,1,
377149,toilet_light,,0.00103,2026-01-28T17:37:09+00:00,2026-01-28T17:42:18+00:00,1,
377150,water,9.349777111922435,,2026-01-28T17:37:09+00:00,2026-01-28T17:42:18+00:00,1,
377151,toilet_light,,0.0010333333333333332,2026-01-28T19:31:07+00:00,2026-01-28T19:36:17+00:00,1,
377152,water,6.249340036145215,,2026-01-28T19:31:07+00:00,2026-01-28T19:36:17+00:00,1,
377153,toilet_light,,0.0009666666666666668,2026-01-28T23:03:03+00:00,2026-01-28T23:07:53+00:00,1,
377154,water,9.733959917258188,,2026-01-28T23:03:03+00:00,2026-01-28T23:07:53+00:00,1,
377155,toilet_light,,0.00053,2026-01-29T01:14:33+00:00,2026-01-29T01:17:12+00:00,1,
377156,water,10.39795053640558,,2026-01-29T01:14:33+00:00,2026-01-29T01:17:12+00:00,1,
377157,toilet_light,,0.0010366666666666666,2026-01-29T09:43:26+00:00,2026-01-29T09:48:37+00:00,1,
377158,water,8.64586004204386,,2026-01-29T09:43:26+00:00,2026-01-29T09:48:37+00:00,1,
377159,toilet_light,,0.0010333333333333332,2026-01-29T10:30:19+00:00,2026-01-29T10:35:29+00:00,1,
377160,water,6.662841495101727,,2026-01-29T10:30:19+00:00,2026-01-29T10:35:29+00:00,1,
377161,toilet_light,,0.0005733333333333334,2026-01-29T11:56:39+00:00,2026-01-29T11:59:31+00:00,1,
377162,water,6.502552427132075,,2026-01-29T11:56:39+00:00,2026-01-29T11:59:31+00:00,1,
377163,toilet_light,,0.0011366666666666667,2026-01-29T13:31:51+00:00,2026-01-29T13:37:32+00:00,1,
377164,water,8.400357846725083,,2026-01-29T13:31:51+00:00,2026-01-29T13:37:32+00:00,1,
377165,toilet_light,,0.0006566666666666666,2026-01-29T16:09:45+00:00,2026-01-29T16:13:02+00:00,1,
377166,water,10.398428720913408,,2026-01-29T16:09:45+00:00,2026-01-29T16:13:02+00:00,1,
377167,toilet_light,,0.0008233333333333333,2026-01-29T16:30:30+00:00,2026-01-29T16:34:37+00:00,1,
377168,water,9.05353975016924,,2026-01-29T16:30:30+00:00,2026-01-29T16:34:37+00:00,1,
377169,toilet_light,,0.00095,2026-01-29T17:08:55+00:00,2026-01-29T17:13:40+00:00,1,
377170,water,9.704160838876867,,2026-01-29T17:08:55+00:00,2026-01-29T17:13:40+00:00,1,
377171,toilet_light,,0.0006033333333333333,2026-01-29T23:56:59+00:00,2026-01-30T00:00:00+00:00,1,
377172,water,8.486688882567519,,2026-01-29T23:56:59+00:00,2026-01-30T00:00:00+00:00,1,
377173,water,78.0453798303397,,2026-01-30T07:35:11+00:00,2026-01-30T07:47:09+00:00,1,
377174,toilet_light,,0.0007966666666666667,2026-01-30T07:54:37+00:00,2026-01-30T07:58:36+00:00,1,
377175,water,10.252950348423797,,2026-01-30T07:54:37+00:00,2026-01-30T07:58:36+00:00,1,
377176,toilet_light,,0.00030000000000000003,2026-01-30T13:16:02+00:00,2026-01-30T13:17:32+00:00,1,
377177,water,8.587529876925103,,2026-01-30T13:16:02+00:00,2026-01-30T13:17:32+00:00,1,
377178,toilet_light,,0.0011166666666666666,2026-01-30T13:30:38+00:00,2026-01-30T13:36:13+00:00,1,
377179,water,7.78518724530349,,2026-01-30T13:30:38+00:00,2026-01-30T13:36:13+00:00,1,
377180,toilet_light,,0.0006966666666666666,2026-01-30T13:52:50+00:00,2026-01-30T13:56:19+00:00,1,
377181,water,6.468492496275534,,2026-01-30T13:52:50+00:00,2026-01-30T13:56:19+00:00,1,
377182,toilet_light,,0.0010766666666666667,2026-01-30T13:53:01+00:00,2026-01-30T13:58:24+00:00,1,
377183,water,11.061549664301907,,2026-01-30T13:53:01+00:00,2026-01-30T13:58:24+00:00,1,
377184,toilet_light,,0.00035999999999999997,2026-01-30T17:36:30+00:00,2026-01-30T17:38:18+00:00,1,
377185,water,7.0031987006606595,,2026-01-30T17:36:30+00:00,2026-01-30T17:38:18+00:00,1,
377186,toilet_light,,0.00042333333333333334,2026-01-30T18:32:22+00:00,2026-01-30T18:34:29+00:00,1,
377187,water,7.469152301556456,,2026-01-30T18:32:22+00:00,2026-01-30T18:34:29+00:00,1,
377188,toilet_light,,0.00062,2026-01-30T19:09:17+00:00,2026-01-30T19:12:23+00:00,1,
377189,water,9.93320123238914,,2026-01-30T19:09:17+00:00,2026-01-30T19:12:23+00:00,1,
377190,toilet_light,,0.0010333333333333332,2026-01-30T20:31:27+00:00,2026-01-30T20:36:37+00:00,1,
377191,water,6.718343518023669,,2026-01-30T20:31:27+00:00,2026-01-30T20:36:37+00:00,1,
377192,toilet_light,,0.00035999999999999997,2026-01-30T23:58:12+00:00,2026-01-31T00:00:00+00:00,1,
377193,water,6.379755577227128,,2026-01-30T23:58:12+00:00,2026-01-31T00:00:00+00:00,1,
377194,toilet_light,,0.0008266666666666666,2026-01-31T08:31:56+00:00,2026-01-31T08:36:04+00:00,1,
377195,water,7.891198342553909,,2026-01-31T08:31:56+00:00,2026-01-31T08:36:04+00:00,1,
377196,toilet_light,,0.0011899999999999999,2026-01-31T10:41:35+00:00,2026-01-31T10:47:32+00:00,1,
377197,water,6.402530709891694,,2026-01-31T10:41:35+00:00,2026-01-31T10:47:32+00:00,1,
377198,toilet_light,,0.0008100000000000001,2026-01-31T16:10:22+00:00,2026-01-31T16:14:25+00:00,1,
377199,water,10.69886160090267,,2026-01-31T16:10:22+00:00,2026-01-31T16:14:25+00:00,1,
377200,toilet_light,,0.0008766666666666667,2026-01-31T17:46:42+00:00,2026-01-31T17:51:05+00:00,1,
377201,water,6.549186046926168,,2026-01-31T17:46:42+00:00,2026-01-31T17:51:05+00:00,1,
377202,toilet_light,,0.00075,2026-01-31T20:26:39+00:00,2026-01-31T20:30:24+00:00,1,
377203,water,9.353657004205166,,2026-01-31T20:26:39+00:00,2026-01-31T20:30:24+00:00,1,
377204,toilet_light,,0.0011833333333333333,2026-01-31T22:30:10+00:00,2026-01-31T22:36:05+00:00,1,
377205,water,7.254512207516453,,2026-01-31T22:30:10+00:00,2026-01-31T22:36:05+00:00,1,
377206,toilet_light,,0.0009833333333333335,2026-02-01T06:54:22+00:00,2026-02-01T06:59:17+00:00,1,
377207,water,6.890875525302031,,2026-02-01T06:54:22+00:00,2026-02-01T06:59:17+00:00,1,
377208,toilet_light,,0.0009299999999999999,2026-02-01T12:00:22+00:00,2026-02-01T12:05:01+00:00,1,
377209,water,7.170789113148077,,2026-02-01T12:00:22+00:00,2026-02-01T12:05:01+00:00,1,
377210,toilet_light,,0.00042333333333333334,2026-02-01T16:01:00+00:00,2026-02-01T16:03:07+00:00,1,
377211,water,9.525775682026335,,2026-02-01T16:01:00+00:00,2026-02-01T16:03:07+00:00,1,
377212,toilet_light,,0.0006666666666666666,2026-02-01T16:09:19+00:00,2026-02-01T16:12:39+00:00,1,
377213,water,5.739875457800856,,2026-02-01T16:09:19+00:00,2026-02-01T16:12:39+00:00,1,
377214,toilet_light,,0.00047999999999999996,2026-02-01T21:23:04+00:00,2026-02-01T21:25:28+00:00,1,
377215,water,6.248067915488651,,2026-02-01T21:23:04+00:00,2026-02-01T21:25:28+00:00,1,
377216,toilet_light,,0.00035999999999999997,2026-02-02T06:49:48+00:00,2026-02-02T06:51:36+00:00,1,
377217,water,5.592809630763086,,2026-02-02T06:49:48+00:00,2026-02-02T06:51:36+00:00,1,
377218,toilet_light,,0.00042333333333333334,2026-02-02T11:57:58+00:00,2026-02-02T12:00:05+00:00,1,
377219,water,8.67089697172424,,2026-02-02T11:57:58+00:00,2026-02-02T12:00:05+00:00,1,
377220,toilet_light,,0.00042333333333333334,2026-02-02T12:04:24+00:00,2026-02-02T12:06:31+00:00,1,
377221,water,7.3066577493282425,,2026-02-02T12:04:24+00:00,2026-02-02T12:06:31+00:00,1,
377222,toilet_light,,0.00035,2026-02-02T12:05:04+00:00,2026-02-02T12:06:49+00:00,1,
377223,water,8.230370269033523,,2026-02-02T12:05:04+00:00,2026-02-02T12:06:49+00:00,1,
377224,toilet_light,,0.0007333333333333332,2026-02-02T13:05:51+00:00,2026-02-02T13:09:31+00:00,1,
377225,water,6.945797832125381,,2026-02-02T13:05:51+00:00,2026-02-02T13:09:31+00:00,1,
377226,toilet_light,,0.00085,2026-02-02T15:07:38+00:00,2026-02-02T15:11:53+00:00,1,
377227,water,10.200828480929005,,2026-02-02T15:07:38+00:00,2026-02-02T15:11:53+00:00,1,
377228,toilet_light,,0.00042666666666666667,2026-02-02T15:50:38+00:00,2026-02-02T15:52:46+00:00,1,
377229,water,9.336150852966338,,2026-02-02T15:50:38+00:00,2026-02-02T15:52:46+00:00,1,
377230,toilet_light,,0.00116,2026-02-02T22:49:43+00:00,2026-02-02T22:55:31+00:00,1,
377231,water,6.097428285291127,,2026-02-02T22:49:43+00:00,2026-02-02T22:55:31+00:00,1,
377232,water,66.58847356814292,,2026-02-03T09:17:16+00:00,2026-02-03T09:24:05+00:00,1,
377233,toilet_light,,0.0005700000000000001,2026-02-03T10:01:36+00:00,2026-02-03T10:04:27+00:00,1,
377234,water,5.004695971019568,,2026-02-03T10:01:36+00:00,2026-02-03T10:04:27+00:00,1,
377235,toilet_light,,0.00041,2026-02-03T11:36:27+00:00,2026-02-03T11:38:30+00:00,1,
377236,water,8.28475574403399,,2026-02-03T11:36:27+00:00,2026-02-03T11:38:30+00:00,1,
377237,toilet_light,,0.00034333333333333335,2026-02-03T13:16:21+00:00,2026-02-03T13:18:04+00:00,1,
377238,water,7.163532602690193,,2026-02-03T13:16:21+00:00,2026-02-03T13:18:04+00:00,1,
377239,toilet_light,,0.0006833333333333333,2026-02-03T14:15:19+00:00,2026-02-03T14:18:44+00:00,1,
377240,water,10.059133665105865,,2026-02-03T14:15:19+00:00,2026-02-03T14:18:44+00:00,1,
377241,toilet_light,,0.0007133333333333334,2026-02-03T14:31:15+00:00,2026-02-03T14:34:49+00:00,1,
377242,water,6.965931138876502,,2026-02-03T14:31:15+00:00,2026-02-03T14:34:49+00:00,1,
377243,toilet_light,,0.0005200000000000001,2026-02-03T14:51:45+00:00,2026-02-03T14:54:21+00:00,1,
377244,water,8.837181743259828,,2026-02-03T14:51:45+00:00,2026-02-03T14:54:21+00:00,1,
377245,toilet_light,,0.00029,2026-02-03T17:52:02+00:00,2026-02-03T17:53:29+00:00,1,
377246,water,10.362208683544218,,2026-02-03T17:52:02+00:00,2026-02-03T17:53:29+00:00,1,
377247,toilet_light,,0.00039,2026-02-03T21:30:44+00:00,2026-02-03T21:32:41+00:00,1,
377248,water,7.228231068711899,,2026-02-03T21:30:44+00:00,2026-02-03T21:32:41+00:00,1,
377249,toilet_light,,0.00032,2026-02-03T22:30:16+00:00,2026-02-03T22:31:52+00:00,1,
377250,water,9.581214263857927,,2026-02-03T22:30:16+00:00,2026-02-03T22:31:52+00:00,1,
377251,toilet_light,,0.0008600000000000001,2026-02-04T01:12:04+00:00,2026-02-04T01:16:22+00:00,1,
377252,water,9.771771659433334,,2026-02-04T01:12:04+00:00,2026-02-04T01:16:22+00:00,1,
377253,toilet_light,,0.0010033333333333335,2026-02-04T07:34:21+00:00,2026-02-04T07:39:22+00:00,1,
377254,water,11.15225595261089,,2026-02-04T07:34:21+00:00,2026-02-04T07:39:22+00:00,1,
377255,toilet_light,,0.00022666666666666668,2026-02-04T10:58:23+00:00,2026-02-04T10:59:31+00:00,1,
377256,water,7.274059734087907,,2026-02-04T10:58:23+00:00,2026-02-04T10:59:31+00:00,1,
377257,toilet_light,,0.0010633333333333334,2026-02-04T12:21:45+00:00,2026-02-04T12:27:04+00:00,1,
377258,water,7.656537505952162,,2026-02-04T12:21:45+00:00,2026-02-04T12:27:04+00:00,1,
377259,toilet_light,,0.0009066666666666667,2026-02-04T12:33:01+00:00,2026-02-04T12:37:33+00:00,1,
377260,water,7.5040251845986266,,2026-02-04T12:33:01+00:00,2026-02-04T12:37:33+00:00,1,
377261,toilet_light,,0.0011133333333333334,2026-02-04T15:37:20+00:00,2026-02-04T15:42:54+00:00,1,
377262,water,7.400513988952325,,2026-02-04T15:37:20+00:00,2026-02-04T15:42:54+00:00,1,
377263,toilet_light,,0.0003333333333333333,2026-02-04T20:49:15+00:00,2026-02-04T20:50:55+00:00,1,
377264,water,7.405156725162792,,2026-02-04T20:49:15+00:00,2026-02-04T20:50:55+00:00,1,
377265,toilet_light,,0.0012000000000000001,2026-02-05T03:33:23+00:00,2026-02-05T03:39:23+00:00,1,
377266,water,9.214048410205349,,2026-02-05T03:33:23+00:00,2026-02-05T03:39:23+00:00,1,
377267,toilet_light,,0.0009433333333333334,2026-02-05T06:36:06+00:00,2026-02-05T06:40:49+00:00,1,
377268,water,10.235255798037803,,2026-02-05T06:36:06+00:00,2026-02-05T06:40:49+00:00,1,
377269,toilet_light,,0.00029666666666666665,2026-02-05T08:49:23+00:00,2026-02-05T08:50:52+00:00,1,
377270,water,8.018893705339503,,2026-02-05T08:49:23+00:00,2026-02-05T08:50:52+00:00,1,
